Rho,FIFO_Mean,SJF_Mean,FIFO_Var,SJF_Var
0.6862745098039215,2.1133365610955837,1.211407854373751,8.736054646404662,6.440749482480851
0.6892354921766686,2.114797197342666,1.2232201428916123,8.657455177591123,6.588626256373638
0.6921964745494157,2.154491867038144,1.2349933372581996,8.87122722197627,6.755677926008319
0.6951574569221628,2.237351417306019,1.2468048680032624,9.799826448832798,6.93828424109901
0.6981184392949099,2.23488108059697,1.2581774847530198,9.471744935707575,7.189817891874767
0.7010794216676569,2.2850777310650225,1.2693200415570878,9.852025541863375,7.395372569550416
0.7040404040404039,2.296458301064468,1.281126807003083,9.922291637491929,7.592039501248085
0.707001386413151,2.3044584510534234,1.2940070026854549,9.96032071237341,7.800529698419988
0.7099623687858981,2.3721700646719754,1.3055597989513248,10.458946943768025,8.03960327517845
0.7129233511586452,2.414442817867541,1.3189111394426192,10.675837084240337,8.260828790245602
0.7158843335313924,2.415435666571291,1.3309869582844045,10.506574938162768,8.489346230677352
0.7188453159041395,2.47187419258122,1.3426074779946322,10.917548226825522,8.762256218882337
0.7218062982768865,2.510692947560688,1.3549946051970594,11.692791990212907,9.001489344771999
0.7247672806496335,2.544508857209443,1.3686557216738793,11.921487441277096,9.254039270975841
0.7277282630223806,2.6011771310381686,1.3811153045567204,12.132447517671041,9.547934275228808
0.7306892453951277,2.609038306327899,1.3953346513999898,12.168563727466116,9.823124525203214
0.7336502277678748,2.6681208575299427,1.408555279688589,12.76058741072092,10.160474846383572
0.7366112101406218,2.667353204149028,1.422513717751097,12.417926220747034,10.569565084141752
0.7395721925133689,2.7915328453232835,1.4377105553962877,13.536409653785396,10.88537767351532
0.742533174886116,2.733027619832257,1.4524788204541526,12.695439695270583,11.181245221575738
0.7454941572588631,2.7774274149850697,1.4676384471667339,12.854334574334283,11.485896179166831
0.7484551396316101,2.8536249547794528,1.4837115466139665,13.85952099987157,11.840773146128797
0.7514161220043573,2.862577754790367,1.4981182885039894,13.783814328116629,12.254843883288018
0.7543771043771043,2.9498517942471203,1.5132006017244348,14.91882737613341,12.648792407190593
0.7573380867498514,2.9872859434311754,1.5279745645808929,15.443820553185775,13.09889350665454
0.7602990691225985,3.008032553442777,1.5430160885634085,14.618333800724836,13.554786145496118
0.7632600514953456,3.0748838530217895,1.5612977434367699,15.655307606368133,14.035747099730054
0.7662210338680927,3.0609888728877226,1.5768387265641894,15.604522987762046,14.596089650745625
0.7691820162408398,3.070301032237883,1.593611691332079,15.29610928965663,15.039624091786592
0.7721429986135868,3.165842118005497,1.6110727730483527,15.800994589868143,15.55052708672728
0.7751039809863338,3.2259854639328593,1.6279047268664524,17.00801327214514,16.114567532980022
0.7780649633590809,3.4553598128857144,1.6437469240849798,20.108252329348318,16.82036621090839
0.781025945731828,3.3859517893024416,1.6612098616904567,18.126384806641216,17.496780223219687
0.7839869281045752,3.470673561199104,1.6788982096545224,19.772117413117947,18.04698215601194
0.7869479104773223,3.5196457840750996,1.696981944205127,18.828016494291774,18.586330189089235
0.7899088928500693,3.6895676379694935,1.71412070248168,21.399117964887132,19.43652764162723
0.7928698752228164,3.735096385576122,1.7332137346471905,22.45442562266563,20.154878179631638
0.7958308575955634,3.82911615909494,1.7524926900078104,23.044500541067745,20.97199695250845
0.7987918399683105,3.734274695600642,1.7715188819725396,20.67624393969048,21.685990397128528
0.8017528223410576,3.82086484598296,1.7918880177638186,24.204268147713083,22.58866959070064
0.8047138047138046,3.830776000191472,1.8124533524743591,21.32402271271538,23.482565565305276
0.8076747870865517,3.938853827332718,1.8324325885960395,23.44783702166044,24.375982917233156
0.8106357694592988,4.1525324591106205,1.8515554254744606,25.81112704262208,25.352003537057556
0.8135967518320459,4.26234158312561,1.8737037583738105,27.607721843628127,26.27656990270251
0.816557734204793,4.10945019641761,1.8961915366254114,23.959855805595843,27.3018954678302
0.8195187165775402,4.225040163492887,1.917584614216935,26.50057161333048,28.277517505848543
0.822479698950287,4.187655151027451,1.9422801622738615,24.58512631209202,29.455517602567063
0.8254406813230342,4.370838950310699,1.965693942371621,27.64374351327698,30.65032096313055
0.8284016636957813,4.3909531892646445,1.988620592345524,28.83994334524347,32.018823159464546
0.8313626460685284,4.391515193030992,2.01173993487364,28.427569670337714,33.79803369655497
0.8343236284412755,4.591154147029297,2.0394802995221113,30.959271141387408,35.01271498928032
0.8372846108140226,4.608569984949009,2.065892477290643,29.651503276042764,36.3653418921728
0.8402455931867696,4.668645745900717,2.0897523294582787,31.215108798571567,38.019491194387264
0.8432065755595166,4.951101537006597,2.1171943574444945,34.845572198759896,39.924945796490924
0.8461675579322638,4.829540199417851,2.145916823923926,31.564103072762872,41.708693035412104
0.8491285403050108,5.0325811039330715,2.172754132094896,36.39803384230441,43.512745081082876
0.852089522677758,4.984980782120254,2.2012655086847523,32.20759956164903,45.92780255145703
0.8550505050505051,5.206680177713175,2.2259129780513884,40.582842515794674,48.72409313343291
0.8580114874232521,5.2839865628929035,2.2543317806236285,38.95347257846124,50.87482212818762
0.8609724697959992,5.475526619204615,2.2840737392201587,39.71501962063732,53.44697553389032
0.8639334521687463,5.690227872779378,2.3167938723377586,44.10339441877556,55.60711887641464
0.8668944345414934,5.5712298326437555,2.3486153978079067,38.407646936979795,58.073014213930385
0.8698554169142404,5.64762127826035,2.37821511560682,41.167435735113784,61.15485648548942
0.8728163992869874,5.840157405223836,2.4086796356374407,42.22758649488782,63.87374830139974
0.8757773816597345,6.375152038298302,2.44017750401906,55.36302782224457,66.94637328061094
0.8787383640324816,6.335002890576324,2.475990369739492,52.27001309324339,70.05397219886875
0.8816993464052287,6.403523376825739,2.5092394459765344,53.612680182884944,73.96041143378399
0.8846603287779758,6.519264775985949,2.545170936468756,55.52722735541601,78.02872426846007
0.887621311150723,6.465523886188708,2.578147667703024,50.28284221347644,81.42803123477537
0.89058229352347,7.030053306552226,2.6169681687834307,61.69696934719683,84.98366104582048
0.8935432758962171,7.041443756595761,2.6560620384686895,59.738460820257124,89.01483475841323
0.8965042582689641,7.029015559991115,2.6953795451280453,60.230081521001836,93.54569193137411
0.8994652406417112,7.145619110954134,2.7344864321851015,60.54839756765532,98.45979545270217
0.9024262230144583,7.31075113425726,2.774210990202407,61.75347562355697,103.79253901448628
0.9053872053872054,7.3694576583014415,2.817822737464125,64.18170110420311,108.49545270621252
0.9083481877599524,7.576995590449386,2.859829157735094,68.61413798638048,113.33301499891469
0.9113091701326995,7.900302661334092,2.9020514715645755,70.91156155998193,119.06980682644122
0.9142701525054466,7.909878197094698,2.949131109924089,74.69548221587407,125.18014804414516
0.9172311348781936,8.18297981803357,2.9942969966577837,79.53500348560475,130.43069717072
0.9201921172509409,8.404913179674308,3.041694510674956,86.10628265615176,137.13620868656315
0.9231530996236879,8.136049787328394,3.0898184693559756,81.31819361737902,144.0600213144229
0.9261140819964349,8.630211549076977,3.137001161670355,87.55879626834498,150.79428498145884
0.929075064369182,8.96787348128548,3.1856008988945064,93.21175034856608,157.8105892607623
0.9320360467419291,9.359846129304193,3.237355565686943,100.08713203206592,164.58458695025485
0.9349970291146762,9.617761348646205,3.2872387384440698,103.0878956333359,172.74929169215733
0.9379580114874232,9.706992219844729,3.3407124622768087,105.24973092649606,180.41015536307185
0.9409189938601703,9.694581735107732,3.392071331575536,100.02627338053503,189.4677889100957
0.9438799762329173,9.937400566081623,3.449292577581515,101.75193977498965,198.3247316833141
0.9468409586056645,10.521998892875331,3.508140271450583,118.09674243540348,207.33466630340502
0.9498019409784115,11.041698330708542,3.569912599509179,120.70237144190727,216.89793069887807
0.9527629233511586,11.134759988389742,3.6314870138782984,128.30781880740443,226.46593384060898
0.9557239057239058,11.766034219954054,3.6941331980282235,137.90740040414724,237.71376774157656
0.9586848880966528,12.121832496246007,3.757981286812572,154.68644443270884,248.81436910239114
0.9616458704693999,12.108858179173954,3.8235490644156673,137.13169090311598,260.5464979005139
0.9646068528421469,11.86818555751996,3.8869993852867943,136.39129613050153,273.59134799782953
0.9675678352148941,12.36450417412708,3.948908767615197,151.18802581070537,286.29887460464505
0.9705288175876411,12.290904607273545,4.017614266738797,156.71282931414126,299.77758120451784
0.9734897999603883,12.84650945922039,4.086435064259754,165.55643537181456,312.69463861222374
0.9764507823331352,12.742049823380665,4.159428228949117,162.81478966880755,325.371039075002
0.9794117647058823,13.788717612702944,4.238460665496312,177.82073049258543,338.6457310668875
