Rho,Mean_1,Mean_2,Mean_4,Variance_1,Variance_2,Variance_4
0.7,3.895828450990029,1.5132802785851223,0.5376095341116335,31.140258096448576,6.70767587686718,1.3228052027747663
0.7030292929292928,3.903537588038928,1.5488651470868178,0.5078795485131993,31.559871010397273,6.825403191967373,1.0732315065858435
0.7060585858585858,4.034974475255352,1.5540846261341372,0.5391113461625918,33.346373053909424,7.155936587454784,1.2409936294367538
0.7090878787878787,4.129078897516341,1.598778526162125,0.5683326498252292,35.95667155594503,7.039355160941759,1.4300819747577336
0.7121171717171717,4.127393186714945,1.583761583178489,0.5811477087838282,34.94914474262759,6.92991536682706,1.460867971927856
0.7151464646464646,4.210819339085875,1.5771772902728587,0.6065898211418972,36.80820282107337,6.708279673362109,1.4571387347344336
0.7181757575757576,4.2364919831681345,1.6958694951181768,0.6058273993269968,35.68038765912695,7.860183268573614,1.516693442669873
0.7212050505050505,4.345743747300621,1.6998838568466335,0.5992254339151426,36.51624175173164,7.97548209492562,1.4383733771924734
0.7242343434343433,4.378755415476353,1.768449464925738,0.6504750359926009,38.10800266613262,8.48397831838435,1.6841396211119177
0.7272636363636363,4.491666015713764,1.745965915576736,0.6382783402602257,40.263490732786124,8.004883213126915,1.5547864575678998
0.7302929292929292,4.535751025790225,1.7927857330773562,0.6745014755048425,40.11561935277253,8.362424999406988,1.7856833282023359
0.7333222222222222,4.641557498585501,1.8653995037004607,0.7117000443396239,42.6689238623647,9.543910072772896,2.076162599588022
0.7363515151515151,4.465642691455969,1.878438078533936,0.6966408314369273,37.85911820101015,8.732754377462967,1.8438243478341214
0.7393808080808081,4.666380665581961,1.8041629029700603,0.7050339784157891,41.24660725002761,7.985328353091645,1.7622593725442715
0.742410101010101,4.661477257476999,1.9217397650025008,0.7476625836909382,41.9966651106647,9.474335728835468,2.008078165704602
0.745439393939394,4.90766478269219,1.93542942151553,0.7511716192146425,45.617898889154525,9.381772833350722,2.0338299401984217
0.7484686868686868,4.851970201314128,1.9912097606156507,0.7304605804585983,43.780479984545124,9.72922494468943,1.7537842146062594
0.7514979797979797,4.966322740976334,2.0924121276053813,0.7848190786661996,48.95489556925599,10.405525511348978,2.0939805884989875
0.7545272727272727,5.146510817057711,2.1154911250868236,0.8147031587546142,49.094373312436815,10.298721728593895,2.3392724601260078
0.7575565656565656,5.026947558712288,2.1357647216160633,0.7906517090515807,46.36900934688193,11.028723765808579,2.047819640134609
0.7605858585858586,5.15114688422814,2.20470012725882,0.8617993007710831,48.92964621994757,11.970756208287133,2.4935947385174275
0.7636151515151515,5.067213420209561,2.1487064801727893,0.8197011566838431,46.47405329617963,11.202238380764786,2.133306811031502
0.7666444444444445,5.223067636329987,2.161766971631311,0.8716071672056142,48.0709015873336,10.63279859274941,2.5360821381649066
0.7696737373737373,5.492515141762221,2.3468338522055103,0.9422061892553569,54.35958696004416,12.940468299369188,2.793788976454498
0.7727030303030302,5.578547479202299,2.2897256347765924,0.8948617682582473,54.23003945382303,13.005298091674105,2.462954086493804
0.7757323232323232,5.678224624279755,2.4175839565264705,0.932043142825702,58.598956119835265,13.179316166444904,2.630284403182532
0.7787616161616161,5.762084295660965,2.462931539568724,0.9569381844118743,58.21565230466939,13.401223292169565,2.972808586396205
