Rho,FIFO_Mean,SJF_Mean,FIFO_Var,SJF_Var
0.7,2.32417223406436,1.2906037473476983,10.407572424029954,7.62090405216648
0.7030292929292928,2.287542540763503,1.302844238900508,9.79768517292747,7.8213826975204155
0.7060585858585858,2.394544841644417,1.3157052415532622,10.853572699912963,8.033971096293339
0.7090878787878787,2.3953034502388624,1.3282742791551847,10.572364493387019,8.285135143161277
0.7121171717171717,2.4650457369667325,1.3418876813542486,11.032332099916474,8.544150369828289
0.7151464646464646,2.5135932333498308,1.3549175305774301,12.108585152070958,8.7670368441481
0.7181757575757576,2.5405943848075507,1.3673089436492862,11.868168965842752,9.029910942773196
0.7212050505050505,2.542762821323876,1.3796154269583039,11.794060344538606,9.312800198112503
0.7242343434343433,2.610769450694968,1.3933484575013695,12.36511597775834,9.575430852089696
0.7272636363636363,2.639325145309397,1.4069365641876364,12.714794834835455,9.877862112018034
0.7302929292929292,2.6073157780931013,1.4216474847778942,12.233774309381593,10.179354797883489
0.7333222222222222,2.745807028472064,1.4350242221492147,13.467143581557185,10.521702639357919
0.7363515151515151,2.6860882680642058,1.4497434867379326,12.72947937140779,10.964493867788049
0.7393808080808081,2.8168129443301857,1.4652904099595787,13.449743986865684,11.305332084419936
0.742410101010101,2.8231454318198446,1.481106548015832,13.87086339895457,11.61742966383225
0.745439393939394,2.825741841898223,1.4967579157845732,13.261642216082716,11.945754802398152
0.7484686868686868,2.911435424445694,1.5134716387275193,14.534147845381602,12.32166824895263
0.7514979797979797,2.9508459143930463,1.5286172142822756,14.822308891258164,12.761316713372588
0.7545272727272727,2.993752811802024,1.5443239799714967,14.880584000429739,13.173720135745144
0.7575565656565656,3.027133852609251,1.5594386848406958,15.37028019986896,13.69698132145487
0.7605858585858586,3.051774182408997,1.5753214455367597,15.251130973692753,14.158462820980859
0.7636151515151515,3.1732388126679396,1.5940465562036503,17.024530798907232,14.65783501073289
0.7666444444444445,3.1312060278642186,1.6112858877898462,16.4441912548857,15.239636529937568
0.7696737373737373,3.172116850320559,1.6280911068802373,16.25971148847375,15.737981692015701
0.7727030303030302,3.2792784403147204,1.646802951851842,17.512064284136752,16.268115043535555
0.7757323232323232,3.3895181276712276,1.6642118776357706,18.915388434548795,16.86803071842573
0.7787616161616161,3.4916118774393174,1.681132095133997,20.587536682932676,17.649222650740633
0.7817909090909091,3.4557492635748037,1.698577083526056,18.452005603645496,18.335412209719532
0.784820202020202,3.512683038983028,1.7170872478597423,19.46605317590727,18.940381445684118
0.787849494949495,3.6168213953193953,1.736650253677945,20.137572935332376,19.557869205790677
0.7908787878787878,3.7631267773744006,1.754972653983394,22.159079160471055,20.43795646807764
0.7939080808080807,3.694877193256683,1.7750115787600553,20.817446476417754,21.230288154396977
0.7969373737373737,3.7896872526440357,1.794772624928689,21.946455757778658,22.127676226844617
0.7999666666666666,3.817891631948172,1.8145934133581492,21.600218059536868,23.00672467976462
0.8029959595959596,3.8662221783065505,1.8366096072934492,22.72263918986332,23.937628447085846
0.8060252525252525,4.018682331333073,1.85858456234655,24.16905813688761,24.858605133004264
0.8090545454545455,4.148991879142913,1.8781957940590728,25.553907345764298,25.757519863807193
0.8120838383838384,4.218287355587397,1.900017019475978,26.25148159027332,26.775445649262238
0.8151131313131312,4.202553413986381,1.9213320403227427,26.599062911238402,27.93541609303485
0.8181424242424242,4.335388512512928,1.9457083600264036,27.536131670479495,28.955637704610776
0.8211717171717171,4.382883097960465,1.97048770160043,27.88747932446029,30.091894092175348
0.8242010101010101,4.275789981395517,1.9946487337531675,27.11062928549298,31.33050668993097
0.827230303030303,4.409663213475904,2.0197867713884126,28.277111131509624,32.700021235384035
0.830259595959596,4.435827643834513,2.0425311371978636,28.398327944501645,34.745344752643646
0.8332888888888889,4.687898104067798,2.071173830612045,32.34128404612645,35.96628126954702
0.8363181818181817,4.746972717655707,2.097513777439646,32.883947443126594,37.29773803884019
0.8393474747474747,4.840543052107911,2.1226553736966767,33.49014378378667,39.078231678978064
0.8423767676767677,4.926540095844078,2.1513108377016943,33.395581066889534,41.052938762165525
0.8454060606060606,5.111693105148658,2.181341030057283,39.13777522602163,42.92839628407791
0.8484353535353535,5.087028941180189,2.2100070495919053,36.0749664279776,44.83297287402122
0.8514646464646465,5.121540101499942,2.238837553351529,35.436934539695066,47.26458089008521
0.8544939393939394,5.358807371903321,2.2668973745358,40.31527160987107,50.248589046466485
0.8575232323232322,5.271891985735967,2.293305909130856,36.63690436319422,52.68226772393511
0.8605525252525252,5.6480475346530215,2.3246373150315613,42.97010844812541,55.315171730081275
0.8635818181818182,5.779559138394642,2.358184137741096,45.60610003293851,57.65656723124306
0.8666111111111111,5.8165560099698785,2.391483321318789,45.182896392223064,60.28769439766695
0.869640404040404,5.878930793352945,2.423318073313631,44.06934388142059,63.46346382300944
0.872669696969697,5.937330787047873,2.456001428140262,45.29917695235174,66.31264979209386
0.8756989898989899,6.481276324193943,2.4885340021700326,56.26483808693255,69.44027889470739
0.8787282828282827,6.409890945246937,2.525274480997542,52.738286550894976,72.88179245776527
0.8817575757575757,6.576380804885729,2.560022197765944,59.62542987583706,76.9962629613193
0.8847868686868687,6.533858430402206,2.5975665623222137,54.21990687920004,81.28811097845178
0.8878161616161616,6.899400263698326,2.631864752109209,59.10568935222829,84.97283862419707
0.8908454545454545,7.13517273923532,2.6732163554127277,61.8688981781416,88.99465299818775
0.8938747474747475,7.082676688399372,2.713780145108522,58.38104903473576,93.17160675264914
0.8969040404040404,7.135974658844065,2.7551182651757133,61.56029655636515,97.87185259962163
